delivery_id,order_id,delivery_partner,expected_delivery_date,actual_delivery_date,delivery_status,delay_days,delivery_rating
DEL00712,ORD00712,XpressBees,2024-08-29,,Processing,,
DEL00713,ORD00713,Ecom Express,2024-02-27,2024-02-29,Delayed,2,2
DEL00714,ORD00714,BlueDart,2024-06-20,2024-06-20,On Time,0,1
DEL00715,ORD00715,XpressBees,2024-01-10,2024-01-13,Delayed,3,3
DEL00716,ORD00716,Delhivery,2024-10-23,2024-10-27,Delayed,4,4
DEL00717,ORD00717,BlueDart,2024-09-10,,Cancelled,0,
DEL00718,ORD00718,Delhivery,2024-03-14,,Processing,,
DEL00719,ORD00719,BlueDart,2024-06-11,2024-06-11,On Time,0,3
DEL00720,ORD00720,Delhivery,2024-07-05,2024-07-05,On Time,0,4
DEL00721,ORD00721,Ecom Express,2024-06-12,2024-06-12,On Time,0,1
DEL00722,ORD00722,Ekart Logistics,2024-01-08,2024-01-09,Delayed,1,2
DEL00723,ORD00723,XpressBees,2024-09-22,,Processing,,
DEL00724,ORD00724,XpressBees,2024-04-17,2024-04-18,Delayed,1,4
DEL00725,ORD00725,Ecom Express,2024-04-11,,Cancelled,0,
DEL00726,ORD00726,XpressBees,2024-08-29,2024-09-02,Delayed,4,4
DEL00727,ORD00727,Ecom Express,2024-06-23,2024-06-23,On Time,0,4
DEL00728,ORD00728,Delhivery,2024-03-27,2024-03-29,Delayed,2,1
DEL00729,ORD00729,Ecom Express,2024-04-25,2024-04-27,Delayed,2,1
DEL00730,ORD00730,XpressBees,2024-08-28,2024-08-28,On Time,0,5
DEL00731,ORD00731,Ecom Express,2024-06-21,,Processing,,
DEL00732,ORD00732,BlueDart,2024-04-09,,Processing,,
DEL00733,ORD00733,Ecom Express,2024-02-11,2024-02-11,On Time,0,4
DEL00734,ORD00734,Ekart Logistics,2024-03-17,2024-03-20,Delayed,3,4
DEL00735,ORD00735,BlueDart,2024-11-01,,Processing,,
DEL00736,ORD00736,BlueDart,2024-04-17,2024-04-17,On Time,0,4
DEL00737,ORD00737,Ekart Logistics,2024-05-20,,Cancelled,0,
DEL00738,ORD00738,Ekart Logistics,2024-05-09,2024-05-10,Delayed,1,2
DEL00739,ORD00739,BlueDart,2024-05-21,2024-05-21,On Time,0,5
DEL00740,ORD00740,Ekart Logistics,2024-07-19,,Cancelled,0,
DEL00741,ORD00741,BlueDart,2024-06-08,2024-06-11,Delayed,3,2
DEL00742,ORD00742,Ekart Logistics,2024-12-09,2024-12-09,On Time,0,4
DEL00743,ORD00743,Ecom Express,2024-03-03,2024-03-03,On Time,0,1
DEL00744,ORD00744,Ecom Express,2024-10-02,2024-10-03,Delayed,1,2
DEL00745,ORD00745,BlueDart,2024-08-12,,Cancelled,0,
DEL00746,ORD00746,Ecom Express,2024-11-13,2024-11-13,On Time,0,5
DEL00747,ORD00747,XpressBees,2024-03-23,2024-03-23,On Time,0,1
DEL00748,ORD00748,Ekart Logistics,2024-05-30,,Processing,,
DEL00749,ORD00749,BlueDart,2024-09-13,2024-09-13,On Time,0,1
DEL00750,ORD00750,Delhivery,2024-11-14,2024-11-14,On Time,0,4
DEL00751,ORD00751,Delhivery,2024-11-30,,Processing,,
DEL00752,ORD00752,XpressBees,2024-08-30,2024-09-04,Delayed,5,1
DEL00753,ORD00753,Ecom Express,2024-10-01,,Cancelled,0,
DEL00754,ORD00754,Ecom Express,2024-09-01,2024-09-02,Delayed,1,5
DEL00755,ORD00755,Ekart Logistics,2024-12-04,2024-12-04,On Time,0,5
DEL00756,ORD00756,XpressBees,2024-08-25,,Processing,,
DEL00757,ORD00757,XpressBees,2024-06-08,2024-06-10,Delayed,2,4
DEL00758,ORD00758,BlueDart,2024-07-16,2024-07-16,On Time,0,4
DEL00759,ORD00759,Ecom Express,2024-02-15,2024-02-15,On Time,0,1
DEL00760,ORD00760,Ecom Express,2024-05-03,2024-05-03,On Time,0,5
DEL00761,ORD00761,Ecom Express,2024-11-20,2024-11-20,On Time,0,3
DEL00762,ORD00762,Ekart Logistics,2024-08-16,2024-08-16,On Time,0,3
DEL00763,ORD00763,BlueDart,2024-05-23,2024-05-23,On Time,0,2
DEL00764,ORD00764,Ekart Logistics,2024-05-06,2024-05-06,On Time,0,3
DEL00765,ORD00765,Ecom Express,2024-06-01,,Processing,,
DEL00766,ORD00766,BlueDart,2024-02-24,2024-02-24,On Time,0,4
DEL00767,ORD00767,Delhivery,2024-10-13,2024-10-14,Delayed,1,1
DEL00768,ORD00768,Ecom Express,2024-06-19,2024-06-20,Delayed,1,4
DEL00769,ORD00769,Delhivery,2024-12-19,,Processing,,
DEL00770,ORD00770,BlueDart,2024-11-12,2024-11-12,On Time,0,4
DEL00771,ORD00771,Delhivery,2024-06-07,2024-06-08,Delayed,1,5
DEL00772,ORD00772,Delhivery,2024-10-27,,Processing,,
DEL00773,ORD00773,Delhivery,2024-09-23,,Processing,,
DEL00774,ORD00774,BlueDart,2024-05-01,,Cancelled,0,
DEL00775,ORD00775,BlueDart,2024-09-26,2024-09-29,Delayed,3,2
DEL00776,ORD00776,Ecom Express,2024-06-26,,Processing,,
DEL00777,ORD00777,XpressBees,2024-08-10,,Processing,,
DEL00778,ORD00778,XpressBees,2024-08-25,,Processing,,
DEL00779,ORD00779,XpressBees,2024-10-28,,Processing,,
DEL00780,ORD00780,BlueDart,2024-01-07,2024-01-12,Delayed,5,2
DEL00781,ORD00781,Delhivery,2024-08-05,2024-08-06,Delayed,1,5
DEL00782,ORD00782,Delhivery,2024-06-05,2024-06-05,On Time,0,4
DEL00783,ORD00783,BlueDart,2024-03-18,2024-03-20,Delayed,2,5
DEL00784,ORD00784,XpressBees,2024-11-08,2024-11-12,Delayed,4,3
DEL00785,ORD00785,BlueDart,2024-07-26,2024-07-27,Delayed,1,3
DEL00786,ORD00786,XpressBees,2024-02-27,2024-02-27,On Time,0,2
DEL00787,ORD00787,XpressBees,2024-02-24,2024-02-24,On Time,0,5
DEL00788,ORD00788,BlueDart,2024-04-03,2024-04-04,Delayed,1,4
DEL00789,ORD00789,BlueDart,2024-04-13,2024-04-13,On Time,0,5
DEL00790,ORD00790,Delhivery,2024-05-02,2024-05-07,Delayed,5,1
DEL00791,ORD00791,BlueDart,2024-07-13,2024-07-13,On Time,0,2
DEL00792,ORD00792,Ekart Logistics,2024-07-31,2024-08-02,Delayed,2,3
DEL00793,ORD00793,Delhivery,2024-10-05,2024-10-06,Delayed,1,1
DEL00794,ORD00794,Ekart Logistics,2024-07-21,,Processing,,
DEL00795,ORD00795,BlueDart,2024-06-09,2024-06-09,On Time,0,1
DEL00796,ORD00796,Ecom Express,2024-10-28,2024-10-28,On Time,0,5
DEL00797,ORD00797,Delhivery,2024-12-23,2024-12-23,On Time,0,1
DEL00798,ORD00798,Ecom Express,2024-03-17,2024-03-17,On Time,0,2
DEL00799,ORD00799,Ekart Logistics,2024-05-08,2024-05-09,Delayed,1,1
DEL00800,ORD00800,Ekart Logistics,2024-08-25,2024-08-25,On Time,0,2
DEL00801,ORD00801,XpressBees,2024-05-31,,Cancelled,0,
DEL00802,ORD00802,XpressBees,2025-01-01,,Processing,,
DEL00803,ORD00803,XpressBees,2024-04-06,2024-04-06,On Time,0,5
DEL00804,ORD00804,BlueDart,2024-08-16,2024-08-18,Delayed,2,2
DEL00805,ORD00805,Ekart Logistics,2024-12-25,2024-12-25,On Time,0,5
DEL00806,ORD00806,BlueDart,2024-01-28,2024-01-30,Delayed,2,1
DEL00807,ORD00807,Ecom Express,2024-10-09,2024-10-09,On Time,0,1
DEL00808,ORD00808,Ecom Express,2024-04-24,2024-04-25,Delayed,1,4
DEL00809,ORD00809,Ecom Express,2024-07-10,2024-07-11,Delayed,1,3
DEL00810,ORD00810,Ecom Express,2024-06-18,2024-06-18,On Time,0,4
DEL00811,ORD00811,Ecom Express,2024-04-18,2024-04-21,Delayed,3,1
DEL00812,ORD00812,Delhivery,2024-02-12,,Cancelled,0,
DEL00813,ORD00813,Delhivery,2024-07-25,,Processing,,
DEL00814,ORD00814,Delhivery,2024-01-13,2024-01-13,On Time,0,2
DEL00815,ORD00815,Ecom Express,2024-06-19,,Cancelled,0,
DEL00816,ORD00816,Ekart Logistics,2024-02-08,2024-02-08,On Time,0,4
DEL00817,ORD00817,BlueDart,2024-03-16,2024-03-16,On Time,0,4
DEL00818,ORD00818,Ekart Logistics,2024-01-17,2024-01-18,Delayed,1,2
DEL00819,ORD00819,BlueDart,2024-03-08,2024-03-08,On Time,0,4
DEL00820,ORD00820,Delhivery,2024-12-16,,Processing,,
DEL00821,ORD00821,Ekart Logistics,2024-03-24,2024-03-24,On Time,0,1
DEL00822,ORD00822,Ekart Logistics,2024-01-24,,Cancelled,0,
DEL00823,ORD00823,Ekart Logistics,2024-01-31,,Processing,,
DEL00824,ORD00824,XpressBees,2024-06-11,2024-06-12,Delayed,1,4
DEL00825,ORD00825,XpressBees,2024-01-30,,Processing,,
DEL00826,ORD00826,Delhivery,2024-07-17,2024-07-17,On Time,0,3
DEL00827,ORD00827,Delhivery,2024-08-06,2024-08-06,On Time,0,4
DEL00828,ORD00828,BlueDart,2024-12-17,,Cancelled,0,
DEL00829,ORD00829,Ekart Logistics,2024-12-12,2024-12-12,On Time,0,5
DEL00830,ORD00830,Delhivery,2024-09-22,2024-09-23,Delayed,1,2
DEL00831,ORD00831,Delhivery,2024-11-20,2024-11-20,On Time,0,2
DEL00832,ORD00832,Ecom Express,2024-08-11,2024-08-11,On Time,0,5
DEL00833,ORD00833,XpressBees,2024-07-05,2024-07-05,On Time,0,5
DEL00834,ORD00834,XpressBees,2024-12-06,2024-12-08,Delayed,2,1
DEL00835,ORD00835,Ekart Logistics,2024-08-29,2024-08-29,On Time,0,1
DEL00836,ORD00836,XpressBees,2024-12-04,2024-12-07,Delayed,3,1
DEL00837,ORD00837,Delhivery,2024-04-27,2024-04-28,Delayed,1,3
DEL00838,ORD00838,Delhivery,2024-02-25,,Cancelled,0,
DEL00839,ORD00839,Ekart Logistics,2024-11-07,2024-11-10,Delayed,3,3
DEL00840,ORD00840,Delhivery,2024-12-25,2024-12-26,Delayed,1,5
DEL00841,ORD00841,XpressBees,2024-12-24,2024-12-25,Delayed,1,2
DEL00842,ORD00842,Ecom Express,2024-01-17,2024-01-17,On Time,0,3
DEL00843,ORD00843,Ekart Logistics,2024-11-27,,Cancelled,0,
DEL00844,ORD00844,BlueDart,2024-12-29,2024-12-31,Delayed,2,5
DEL00845,ORD00845,Ecom Express,2024-03-09,2024-03-09,On Time,0,5
DEL00846,ORD00846,BlueDart,2024-05-08,2024-05-08,On Time,0,4
DEL00847,ORD00847,XpressBees,2024-07-16,2024-07-16,On Time,0,4
DEL00848,ORD00848,XpressBees,2024-07-13,2024-07-13,On Time,0,1
DEL00849,ORD00849,BlueDart,2024-11-09,2024-11-09,On Time,0,3
DEL00850,ORD00850,Ekart Logistics,2024-06-16,,Cancelled,0,
DEL00851,ORD00851,Ecom Express,2024-12-04,,Processing,,
DEL00852,ORD00852,Ecom Express,2024-06-21,2024-06-21,On Time,0,3
DEL00853,ORD00853,Ecom Express,2024-02-04,,Cancelled,0,
DEL00854,ORD00854,Ecom Express,2024-04-30,2024-04-30,On Time,0,2
DEL00855,ORD00855,XpressBees,2024-04-07,2024-04-07,On Time,0,1
DEL00856,ORD00856,XpressBees,2024-02-11,2024-02-12,Delayed,1,4
DEL00857,ORD00857,Ekart Logistics,2024-04-19,2024-04-20,Delayed,1,5
DEL00858,ORD00858,Ekart Logistics,2024-10-14,,Processing,,
DEL00859,ORD00859,Delhivery,2024-02-13,2024-02-14,Delayed,1,2
DEL00860,ORD00860,BlueDart,2024-04-13,2024-04-14,Delayed,1,4
DEL00861,ORD00861,Delhivery,2024-05-14,2024-05-15,Delayed,1,3
DEL00862,ORD00862,Delhivery,2024-11-27,2024-11-27,On Time,0,1
DEL00863,ORD00863,XpressBees,2024-07-06,2024-07-06,On Time,0,1
DEL00864,ORD00864,Delhivery,2024-08-17,2024-08-18,Delayed,1,5
DEL00865,ORD00865,Delhivery,2024-01-15,,Processing,,
DEL00866,ORD00866,Ekart Logistics,2024-06-04,2024-06-08,Delayed,4,3
DEL00867,ORD00867,Ekart Logistics,2024-04-04,2024-04-04,On Time,0,1
DEL00868,ORD00868,BlueDart,2024-08-25,2024-08-25,On Time,0,3
DEL00869,ORD00869,Ecom Express,2024-09-08,2024-09-08,On Time,0,3
DEL00870,ORD00870,Ekart Logistics,2024-09-02,2024-09-02,On Time,0,3
DEL00871,ORD00871,XpressBees,2024-01-13,,Processing,,
DEL00872,ORD00872,Delhivery,2024-08-05,2024-08-05,On Time,0,1
DEL00873,ORD00873,XpressBees,2024-06-12,,Cancelled,0,
DEL00874,ORD00874,BlueDart,2024-03-09,2024-03-11,Delayed,2,2
DEL00875,ORD00875,Ecom Express,2024-08-14,2024-08-14,On Time,0,1
DEL00876,ORD00876,Ecom Express,2024-09-14,,Cancelled,0,
DEL00877,ORD00877,XpressBees,2024-12-02,2024-12-04,Delayed,2,1
DEL00878,ORD00878,XpressBees,2024-05-07,2024-05-07,On Time,0,4
DEL00879,ORD00879,Ekart Logistics,2025-01-02,,Cancelled,0,
DEL00880,ORD00880,Ekart Logistics,2024-12-02,2024-12-05,Delayed,3,3
DEL00881,ORD00881,Delhivery,2024-12-21,2024-12-21,On Time,0,2
DEL00882,ORD00882,BlueDart,2024-10-27,,Cancelled,0,
DEL00883,ORD00883,Delhivery,2024-02-23,,Cancelled,0,
DEL00884,ORD00884,Ekart Logistics,2024-11-01,2024-11-01,On Time,0,5
DEL00885,ORD00885,XpressBees,2024-08-12,2024-08-12,On Time,0,3
DEL00886,ORD00886,Delhivery,2024-12-09,2024-12-09,On Time,0,4
DEL00887,ORD00887,Delhivery,2024-02-19,2024-02-21,Delayed,2,1
DEL00888,ORD00888,BlueDart,2024-04-24,,Cancelled,0,
DEL00889,ORD00889,Ecom Express,2024-01-06,2024-01-06,On Time,0,4
DEL00890,ORD00890,BlueDart,2024-02-08,,Processing,,
DEL00891,ORD00891,Ecom Express,2024-12-04,2024-12-04,On Time,0,3
DEL00892,ORD00892,Delhivery,2024-07-17,2024-07-17,On Time,0,3
DEL00893,ORD00893,XpressBees,2024-04-09,2024-04-11,Delayed,2,2
DEL00894,ORD00894,Delhivery,2024-04-22,2024-04-23,Delayed,1,4
DEL00895,ORD00895,BlueDart,2024-04-05,,Processing,,
DEL00896,ORD00896,BlueDart,2024-08-17,,Cancelled,0,
DEL00897,ORD00897,Ecom Express,2024-02-15,2024-02-15,On Time,0,2
DEL00898,ORD00898,Ecom Express,2024-05-26,2024-05-28,Delayed,2,4
DEL00899,ORD00899,BlueDart,2024-05-02,2024-05-06,Delayed,4,3
DEL00900,ORD00900,BlueDart,2024-02-26,2024-02-26,On Time,0,1
DEL00901,ORD00901,Delhivery,2024-01-07,,Cancelled,0,
DEL00902,ORD00902,Ecom Express,2024-09-26,,Processing,,
DEL00903,ORD00903,Delhivery,2024-09-27,,Processing,,
DEL00904,ORD00904,Delhivery,2024-06-28,2024-06-28,On Time,0,5
DEL00905,ORD00905,Delhivery,2024-12-22,2024-12-22,On Time,0,4
DEL00906,ORD00906,Ekart Logistics,2024-12-11,2024-12-11,On Time,0,4
DEL00907,ORD00907,Delhivery,2024-07-04,,Processing,,
DEL00908,ORD00908,Ecom Express,2024-08-23,,Processing,,
DEL00909,ORD00909,Ecom Express,2024-01-17,2024-01-17,On Time,0,3
DEL00910,ORD00910,XpressBees,2024-12-27,,Processing,,
DEL00911,ORD00911,BlueDart,2024-11-17,,Cancelled,0,
DEL00912,ORD00912,Ekart Logistics,2024-12-11,2024-12-12,Delayed,1,2
DEL00913,ORD00913,BlueDart,2024-01-13,,Cancelled,0,
DEL00914,ORD00914,XpressBees,2024-06-19,,Cancelled,0,
DEL00915,ORD00915,Delhivery,2024-09-07,2024-09-07,On Time,0,4
DEL00916,ORD00916,Ecom Express,2024-09-07,,Cancelled,0,
DEL00917,ORD00917,Ekart Logistics,2024-06-06,2024-06-08,Delayed,2,5
DEL00918,ORD00918,XpressBees,2024-09-27,2024-09-27,On Time,0,2
DEL00919,ORD00919,Ecom Express,2024-02-21,2024-02-21,On Time,0,3
DEL00920,ORD00920,Ekart Logistics,2024-03-04,2024-03-04,On Time,0,3
DEL00921,ORD00921,XpressBees,2024-03-31,,Processing,,
DEL00922,ORD00922,Ecom Express,2024-01-21,2024-01-21,On Time,0,5
DEL00923,ORD00923,Ekart Logistics,2024-05-25,2024-05-25,On Time,0,3
DEL00924,ORD00924,Delhivery,2024-12-15,2024-12-17,Delayed,2,3
DEL00925,ORD00925,BlueDart,2024-09-11,2024-09-13,Delayed,2,2
DEL00926,ORD00926,BlueDart,2024-11-07,2024-11-07,On Time,0,5
DEL00927,ORD00927,Ekart Logistics,2024-07-18,,Cancelled,0,
DEL00928,ORD00928,BlueDart,2024-05-14,2024-05-15,Delayed,1,3
DEL00929,ORD00929,Delhivery,2024-02-21,2024-02-21,On Time,0,3
DEL00930,ORD00930,Ekart Logistics,2024-10-25,2024-10-25,On Time,0,4
DEL00931,ORD00931,Ekart Logistics,2024-10-24,,Cancelled,0,
DEL00932,ORD00932,BlueDart,2024-11-05,2024-11-08,Delayed,3,4
DEL00933,ORD00933,Ecom Express,2024-06-16,,Processing,,
DEL00934,ORD00934,BlueDart,2024-09-27,,Cancelled,0,
DEL00935,ORD00935,XpressBees,2024-01-09,2024-01-09,On Time,0,4
DEL00936,ORD00936,XpressBees,2024-06-05,,Processing,,
DEL00937,ORD00937,Ekart Logistics,2024-08-25,2024-08-25,On Time,0,3
DEL00938,ORD00938,Ecom Express,2024-12-11,,Processing,,
DEL00939,ORD00939,XpressBees,2024-06-13,2024-06-13,On Time,0,3
DEL00940,ORD00940,XpressBees,2024-10-24,2024-10-26,Delayed,2,1
DEL00941,ORD00941,Ekart Logistics,2024-12-28,2024-12-28,On Time,0,5
DEL00942,ORD00942,XpressBees,2024-04-20,,Processing,,
DEL00943,ORD00943,Ekart Logistics,2024-01-31,,Processing,,
DEL00944,ORD00944,Ecom Express,2024-07-24,2024-07-24,On Time,0,4
DEL00945,ORD00945,XpressBees,2024-07-23,2024-07-25,Delayed,2,4
DEL00946,ORD00946,BlueDart,2024-07-03,,Processing,,
DEL00947,ORD00947,Ecom Express,2024-10-03,,Cancelled,0,
DEL00948,ORD00948,Ecom Express,2024-04-16,,Cancelled,0,
DEL00949,ORD00949,XpressBees,2024-06-21,,Processing,,
DEL00950,ORD00950,Ekart Logistics,2024-08-24,,Cancelled,0,
DEL00951,ORD00951,BlueDart,2024-08-16,,Cancelled,0,
DEL00952,ORD00952,Delhivery,2024-04-19,2024-04-19,On Time,0,3
DEL00953,ORD00953,Ecom Express,2024-01-10,2024-01-10,On Time,0,3
DEL00954,ORD00954,XpressBees,2024-07-15,2024-07-16,Delayed,1,5
DEL00955,ORD00955,Delhivery,2024-07-03,2024-07-03,On Time,0,4
DEL00956,ORD00956,Ekart Logistics,2024-09-26,,Cancelled,0,
DEL00957,ORD00957,BlueDart,2024-03-20,,Cancelled,0,
DEL00958,ORD00958,Delhivery,2024-03-08,2024-03-09,Delayed,1,4
DEL00959,ORD00959,BlueDart,2024-12-23,2024-12-23,On Time,0,4
DEL00960,ORD00960,Delhivery,2024-07-15,,Processing,,
DEL00961,ORD00961,Delhivery,2024-07-21,2024-07-21,On Time,0,2
DEL00962,ORD00962,BlueDart,2024-03-09,2024-03-09,On Time,0,1
DEL00963,ORD00963,Ecom Express,2024-11-27,,Cancelled,0,
DEL00964,ORD00964,Ekart Logistics,2024-10-22,2024-10-23,Delayed,1,2
DEL00965,ORD00965,BlueDart,2024-02-22,,Processing,,
DEL00966,ORD00966,Ekart Logistics,2024-12-03,,Cancelled,0,
DEL00967,ORD00967,Ecom Express,2024-03-11,2024-03-14,Delayed,3,3
DEL00968,ORD00968,Ecom Express,2024-10-05,2024-10-05,On Time,0,5
DEL00969,ORD00969,XpressBees,2024-07-23,2024-07-24,Delayed,1,2
DEL00970,ORD00970,Ekart Logistics,2024-10-28,2024-10-30,Delayed,2,4
DEL00971,ORD00971,Ecom Express,2024-03-05,2024-03-05,On Time,0,3
DEL00972,ORD00972,Ekart Logistics,2024-08-20,,Processing,,
DEL00973,ORD00973,Ekart Logistics,2024-03-13,2024-03-14,Delayed,1,3
DEL00974,ORD00974,Delhivery,2024-02-18,2024-02-20,Delayed,2,5
DEL00975,ORD00975,Delhivery,2024-03-07,2024-03-07,On Time,0,2
DEL00976,ORD00976,BlueDart,2024-04-02,2024-04-03,Delayed,1,3
DEL00977,ORD00977,BlueDart,2024-01-29,2024-01-30,Delayed,1,5
DEL00978,ORD00978,Delhivery,2024-08-18,2024-08-20,Delayed,2,3
DEL00979,ORD00979,XpressBees,2024-09-27,2024-09-27,On Time,0,2
DEL00980,ORD00980,BlueDart,2024-12-12,,Processing,,
DEL00981,ORD00981,XpressBees,2024-04-11,2024-04-11,On Time,0,4
DEL00982,ORD00982,Delhivery,2024-11-08,2024-11-09,Delayed,1,3
DEL00983,ORD00983,Ecom Express,2024-05-26,2024-05-27,Delayed,1,4
DEL00984,ORD00984,BlueDart,2024-05-17,2024-05-17,On Time,0,1
DEL00985,ORD00985,Delhivery,2024-07-29,2024-07-29,On Time,0,5
DEL00986,ORD00986,Delhivery,2024-08-07,,Cancelled,0,
DEL00987,ORD00987,Delhivery,2024-02-10,,Cancelled,0,
DEL00988,ORD00988,Ekart Logistics,2024-11-29,2024-11-30,Delayed,1,2
DEL00989,ORD00989,Ekart Logistics,2024-12-04,,Processing,,
DEL00990,ORD00990,Delhivery,2024-06-13,,Processing,,
DEL00991,ORD00991,Ecom Express,2024-11-10,2024-11-12,Delayed,2,3
DEL00992,ORD00992,BlueDart,2024-10-05,2024-10-05,On Time,0,5
DEL00993,ORD00993,XpressBees,2024-11-28,2024-11-30,Delayed,2,4
DEL00994,ORD00994,BlueDart,2024-05-24,2024-05-26,Delayed,2,2
DEL00995,ORD00995,BlueDart,2024-02-26,2024-02-26,On Time,0,3
DEL00996,ORD00996,BlueDart,2024-03-07,2024-03-09,Delayed,2,4
DEL00997,ORD00997,Ekart Logistics,2024-02-25,2024-02-27,Delayed,2,4
DEL00998,ORD00998,BlueDart,2024-05-27,2024-05-28,Delayed,1,5
DEL00999,ORD00999,Delhivery,2024-01-27,2024-01-29,Delayed,2,3
DEL01000,ORD01000,Delhivery,2024-06-27,,Processing,,
DEL01001,ORD01001,XpressBees,2024-03-09,2024-03-09,On Time,0,4
DEL01002,ORD01002,Delhivery,2024-03-23,,Cancelled,0,
DEL01003,ORD01003,BlueDart,2024-10-21,,Cancelled,0,
DEL01004,ORD01004,XpressBees,2024-11-30,2024-12-01,Delayed,1,5
DEL01005,ORD01005,XpressBees,2024-08-08,,Cancelled,0,
DEL01006,ORD01006,BlueDart,2024-07-04,,Processing,,
DEL01007,ORD01007,XpressBees,2024-05-26,2024-05-26,On Time,0,3
DEL01008,ORD01008,Ecom Express,2024-02-17,2024-02-17,On Time,0,1
DEL01009,ORD01009,Ekart Logistics,2024-11-23,2024-11-23,On Time,0,5
DEL01010,ORD01010,BlueDart,2024-02-20,2024-02-20,On Time,0,4
DEL01011,ORD01011,Ecom Express,2024-05-28,2024-05-29,Delayed,1,5
DEL01012,ORD01012,BlueDart,2024-12-14,2024-12-14,On Time,0,2
DEL01013,ORD01013,XpressBees,2024-09-25,,Cancelled,0,
DEL01014,ORD01014,Ekart Logistics,2024-11-14,2024-11-14,On Time,0,2
DEL01015,ORD01015,Delhivery,2024-12-30,2025-01-04,Delayed,5,3
DEL01016,ORD01016,Ecom Express,2024-12-11,,Processing,,
DEL01017,ORD01017,Ecom Express,2024-04-02,,Cancelled,0,
DEL01018,ORD01018,BlueDart,2024-07-08,,Processing,,
DEL01019,ORD01019,Ekart Logistics,2024-02-03,2024-02-04,Delayed,1,3
DEL01020,ORD01020,Ekart Logistics,2024-07-17,2024-07-19,Delayed,2,1
DEL01021,ORD01021,XpressBees,2024-10-06,,Processing,,
DEL01022,ORD01022,Ekart Logistics,2024-09-10,2024-09-11,Delayed,1,1
DEL01023,ORD01023,Delhivery,2024-11-21,2024-11-21,On Time,0,2
DEL01024,ORD01024,Delhivery,2024-12-01,2024-12-02,Delayed,1,4
DEL01025,ORD01025,Ekart Logistics,2024-09-09,2024-09-13,Delayed,4,1
DEL01026,ORD01026,Ecom Express,2024-08-29,2024-08-31,Delayed,2,3
DEL01027,ORD01027,Ekart Logistics,2024-01-06,2024-01-06,On Time,0,3
DEL01028,ORD01028,BlueDart,2024-01-10,2024-01-12,Delayed,2,2
DEL01029,ORD01029,Ekart Logistics,2024-02-16,2024-02-16,On Time,0,3
DEL01030,ORD01030,Ecom Express,2024-09-12,2024-09-12,On Time,0,4
DEL01031,ORD01031,Ekart Logistics,2024-04-27,2024-04-27,On Time,0,4
DEL01032,ORD01032,Delhivery,2024-07-07,2024-07-07,On Time,0,2
DEL01033,ORD01033,XpressBees,2024-03-02,2024-03-02,On Time,0,1
DEL01034,ORD01034,Ekart Logistics,2024-07-02,,Cancelled,0,
DEL01035,ORD01035,Ecom Express,2025-01-02,2025-01-05,Delayed,3,4
DEL01036,ORD01036,Delhivery,2024-01-23,2024-01-23,On Time,0,3
DEL01037,ORD01037,XpressBees,2024-06-21,2024-06-24,Delayed,3,1
DEL01038,ORD01038,Ekart Logistics,2024-09-08,,Cancelled,0,
DEL01039,ORD01039,Ekart Logistics,2024-09-12,2024-09-12,On Time,0,3
DEL01040,ORD01040,Ecom Express,2024-03-13,2024-03-15,Delayed,2,3
DEL01041,ORD01041,Ekart Logistics,2024-07-25,2024-07-25,On Time,0,1
DEL01042,ORD01042,Ecom Express,2024-03-09,2024-03-09,On Time,0,1
DEL01043,ORD01043,XpressBees,2024-12-20,2024-12-20,On Time,0,5
DEL01044,ORD01044,XpressBees,2024-08-10,2024-08-13,Delayed,3,4
DEL01045,ORD01045,BlueDart,2024-06-03,2024-06-03,On Time,0,4
DEL01046,ORD01046,Ecom Express,2024-08-12,2024-08-12,On Time,0,4
DEL01047,ORD01047,Ecom Express,2024-04-07,2024-04-07,On Time,0,1
DEL01048,ORD01048,BlueDart,2024-12-31,2024-12-31,On Time,0,3
DEL01049,ORD01049,Ekart Logistics,2025-01-03,,Processing,,
DEL01050,ORD01050,Delhivery,2024-09-18,2024-09-20,Delayed,2,3
DEL01051,ORD01051,Ecom Express,2024-11-25,,Cancelled,0,
DEL01052,ORD01052,XpressBees,2024-03-13,2024-03-13,On Time,0,4
DEL01053,ORD01053,Ekart Logistics,2024-03-19,2024-03-20,Delayed,1,3
DEL01054,ORD01054,Ekart Logistics,2024-02-19,,Processing,,
DEL01055,ORD01055,XpressBees,2024-09-29,2024-09-29,On Time,0,4
DEL01056,ORD01056,Ekart Logistics,2024-08-10,2024-08-14,Delayed,4,4
DEL01057,ORD01057,Ekart Logistics,2024-12-02,2024-12-02,On Time,0,4
DEL01058,ORD01058,Ekart Logistics,2024-07-11,2024-07-12,Delayed,1,3
DEL01059,ORD01059,Delhivery,2024-05-10,2024-05-10,On Time,0,5
DEL01060,ORD01060,XpressBees,2024-01-03,2024-01-03,On Time,0,4
DEL01061,ORD01061,Ecom Express,2024-09-05,2024-09-05,On Time,0,4
DEL01062,ORD01062,BlueDart,2024-05-11,2024-05-11,On Time,0,5
DEL01063,ORD01063,Ekart Logistics,2024-03-05,2024-03-05,On Time,0,5
DEL01064,ORD01064,Delhivery,2024-03-11,2024-03-11,On Time,0,4
DEL01065,ORD01065,Ekart Logistics,2024-10-30,2024-11-03,Delayed,4,3
DEL01066,ORD01066,XpressBees,2024-05-24,2024-05-27,Delayed,3,1
