delivery_id,order_id,delivery_partner,expected_delivery_date,actual_delivery_date,delivery_status,delay_days,delivery_rating
DEL00657,ORD00657,Ecom Express,2024-03-12,2024-03-12,On Time,0.0,2.0
DEL00658,ORD00658,Xpressbees,2024-11-25,2024-11-28,Delayed,3.0,3.0
DEL00659,ORD00659,Delhivery,2024-10-06,2024-10-06,On Time,0.0,2.0
DEL00660,ORD00660,Xpressbees,2024-10-14,2024-10-14,On Time,0.0,3.0
DEL00661,ORD00661,Bluedart,2024-11-19,2024-11-20,Delayed,1.0,2.0
DEL00662,ORD00662,Delhivery,2024-09-10,2024-09-10,On Time,0.0,3.0
DEL00663,ORD00663,Delhivery,2024-07-03,,Processing,,
DEL00664,ORD00664,Bluedart,2024-05-29,2024-05-29,On Time,0.0,3.0
DEL00665,ORD00665,Ekart Logistics,2024-10-19,2024-10-19,On Time,0.0,1.0
DEL00666,ORD00666,Xpressbees,2024-12-27,2024-12-29,Delayed,2.0,3.0
DEL00667,ORD00667,Xpressbees,2024-05-30,2024-05-30,On Time,0.0,1.0
DEL00668,ORD00668,Bluedart,2024-06-13,,Cancelled,0.0,
DEL00669,ORD00669,Delhivery,2025-01-03,2025-01-03,On Time,0.0,1.0
DEL00670,ORD00670,Delhivery,2024-06-18,2024-06-18,On Time,0.0,3.0
DEL00671,ORD00671,Delhivery,2024-06-22,2024-06-22,On Time,0.0,2.0
DEL00672,ORD00672,Bluedart,2024-11-11,2024-11-12,Delayed,1.0,1.0
DEL00673,ORD00673,Ecom Express,2024-03-31,2024-04-03,Delayed,3.0,2.0
DEL00674,ORD00674,Delhivery,2024-02-18,,Processing,,
DEL00675,ORD00675,Xpressbees,2024-12-14,2024-12-14,On Time,0.0,1.0
DEL00676,ORD00676,Ecom Express,2024-11-09,2024-11-09,On Time,0.0,5.0
DEL00677,ORD00677,Ekart Logistics,2024-12-27,2024-12-27,On Time,0.0,1.0
DEL00678,ORD00678,Ecom Express,2024-04-15,2024-04-19,Delayed,4.0,3.0
DEL00679,ORD00679,Bluedart,2024-01-13,,Processing,,
DEL00680,ORD00680,Xpressbees,2024-07-05,2024-07-06,Delayed,1.0,4.0
DEL00681,ORD00681,Delhivery,2024-06-08,,Processing,,
DEL00682,ORD00682,Delhivery,2024-07-07,2024-07-07,On Time,0.0,5.0
DEL00683,ORD00683,Ekart Logistics,2024-12-31,2025-01-03,Delayed,3.0,3.0
DEL00684,ORD00684,Delhivery,2024-11-24,2024-11-24,On Time,0.0,5.0
DEL00685,ORD00685,Ekart Logistics,2024-09-20,2024-09-20,On Time,0.0,4.0
DEL00686,ORD00686,Ekart Logistics,2024-12-06,,Cancelled,0.0,
DEL00687,ORD00687,Ecom Express,2024-03-08,,Cancelled,0.0,
DEL00688,ORD00688,Ecom Express,2024-10-21,,Processing,,
DEL00689,ORD00689,Ekart Logistics,2024-05-26,2024-05-26,On Time,0.0,1.0
DEL00690,ORD00690,Ecom Express,2024-10-01,2024-10-02,Delayed,1.0,1.0
DEL00691,ORD00691,Ecom Express,2024-08-23,2024-08-23,On Time,0.0,5.0
DEL00692,ORD00692,Ecom Express,2024-12-04,2024-12-04,On Time,0.0,1.0
DEL00693,ORD00693,Ekart Logistics,2024-05-22,2024-05-23,Delayed,1.0,2.0
DEL00694,ORD00694,Xpressbees,2024-09-25,,Processing,,
DEL00695,ORD00695,Delhivery,2024-01-31,2024-02-01,Delayed,1.0,5.0
DEL00696,ORD00696,Ecom Express,2024-06-14,2024-06-16,Delayed,2.0,4.0
DEL00697,ORD00697,Bluedart,2024-02-14,2024-02-14,On Time,0.0,1.0
DEL00698,ORD00698,Ecom Express,2024-12-26,2024-12-26,On Time,0.0,4.0
DEL00699,ORD00699,Ekart Logistics,2024-03-27,2024-03-27,On Time,0.0,5.0
DEL00700,ORD00700,Xpressbees,2024-11-23,2024-11-23,On Time,0.0,3.0
DEL00701,ORD00701,Ekart Logistics,2024-01-19,2024-01-23,Delayed,4.0,5.0
DEL00702,ORD00702,Ecom Express,2024-03-01,2024-03-01,On Time,0.0,5.0
DEL00703,ORD00703,Bluedart,2024-06-25,2024-06-25,On Time,0.0,5.0
DEL00704,ORD00704,Delhivery,2024-11-08,2024-11-08,On Time,0.0,5.0
DEL00705,ORD00705,Ecom Express,2024-08-19,2024-08-20,Delayed,1.0,4.0
DEL00706,ORD00706,Ecom Express,2024-01-24,2024-01-28,Delayed,4.0,4.0
DEL00707,ORD00707,Delhivery,2024-03-10,2024-03-11,Delayed,1.0,5.0
DEL00708,ORD00708,Bluedart,2024-11-12,,Cancelled,0.0,
DEL00709,ORD00709,Delhivery,2024-12-15,2024-12-16,Delayed,1.0,5.0
DEL00710,ORD00710,Ekart Logistics,2024-07-26,2024-07-26,On Time,0.0,1.0
DEL00711,ORD00711,Delhivery,2024-12-07,2024-12-10,Delayed,3.0,2.0
DEL00712,ORD00712,Xpressbees,2024-08-29,,Processing,,
DEL00713,ORD00713,Ecom Express,2024-02-27,2024-02-29,Delayed,2.0,2.0
DEL00714,ORD00714,Bluedart,2024-06-20,2024-06-20,On Time,0.0,1.0
DEL00715,ORD00715,Xpressbees,2024-01-10,2024-01-13,Delayed,3.0,3.0
DEL00716,ORD00716,Delhivery,2024-10-23,2024-10-27,Delayed,4.0,4.0
DEL00717,ORD00717,Bluedart,2024-09-10,,Cancelled,0.0,
DEL00718,ORD00718,Delhivery,2024-03-14,,Processing,,
DEL00719,ORD00719,Bluedart,2024-06-11,2024-06-11,On Time,0.0,3.0
DEL00720,ORD00720,Delhivery,2024-07-05,2024-07-05,On Time,0.0,4.0
DEL00721,ORD00721,Ecom Express,2024-06-12,2024-06-12,On Time,0.0,1.0
DEL00722,ORD00722,Ekart Logistics,2024-01-08,2024-01-09,Delayed,1.0,2.0
DEL00723,ORD00723,Xpressbees,2024-09-22,,Processing,,
DEL00724,ORD00724,Xpressbees,2024-04-17,2024-04-18,Delayed,1.0,4.0
DEL00725,ORD00725,Ecom Express,2024-04-11,,Cancelled,0.0,
DEL00726,ORD00726,Xpressbees,2024-08-29,2024-09-02,Delayed,4.0,4.0
DEL00727,ORD00727,Ecom Express,2024-06-23,2024-06-23,On Time,0.0,4.0
DEL00728,ORD00728,Delhivery,2024-03-27,2024-03-29,Delayed,2.0,1.0
DEL00729,ORD00729,Ecom Express,2024-04-25,2024-04-27,Delayed,2.0,1.0
DEL00730,ORD00730,Xpressbees,2024-08-28,2024-08-28,On Time,0.0,5.0
DEL00731,ORD00731,Ecom Express,2024-06-21,,Processing,,
DEL00732,ORD00732,Bluedart,2024-04-09,,Processing,,
DEL00733,ORD00733,Ecom Express,2024-02-11,2024-02-11,On Time,0.0,4.0
DEL00734,ORD00734,Ekart Logistics,2024-03-17,2024-03-20,Delayed,3.0,4.0
DEL00735,ORD00735,Bluedart,2024-11-01,,Processing,,
DEL00736,ORD00736,Bluedart,2024-04-17,2024-04-17,On Time,0.0,4.0
DEL00737,ORD00737,Ekart Logistics,2024-05-20,,Cancelled,0.0,
DEL00738,ORD00738,Ekart Logistics,2024-05-09,2024-05-10,Delayed,1.0,2.0
DEL00739,ORD00739,Bluedart,2024-05-21,2024-05-21,On Time,0.0,5.0
DEL00740,ORD00740,Ekart Logistics,2024-07-19,,Cancelled,0.0,
DEL00741,ORD00741,Bluedart,2024-06-08,2024-06-11,Delayed,3.0,2.0
DEL00742,ORD00742,Ekart Logistics,2024-12-09,2024-12-09,On Time,0.0,4.0
DEL00743,ORD00743,Ecom Express,2024-03-03,2024-03-03,On Time,0.0,1.0
DEL00744,ORD00744,Ecom Express,2024-10-02,2024-10-03,Delayed,1.0,2.0
DEL00745,ORD00745,Bluedart,2024-08-12,,Cancelled,0.0,
DEL00746,ORD00746,Ecom Express,2024-11-13,2024-11-13,On Time,0.0,5.0
DEL00747,ORD00747,Xpressbees,2024-03-23,2024-03-23,On Time,0.0,1.0
DEL00748,ORD00748,Ekart Logistics,2024-05-30,,Processing,,
DEL00749,ORD00749,Bluedart,2024-09-13,2024-09-13,On Time,0.0,1.0
DEL00750,ORD00750,Delhivery,2024-11-14,2024-11-14,On Time,0.0,4.0
DEL00751,ORD00751,Delhivery,2024-11-30,,Processing,,
DEL00752,ORD00752,Xpressbees,2024-08-30,2024-09-04,Delayed,5.0,1.0
DEL00753,ORD00753,Ecom Express,2024-10-01,,Cancelled,0.0,
DEL00754,ORD00754,Ecom Express,2024-09-01,2024-09-02,Delayed,1.0,5.0
DEL00755,ORD00755,Ekart Logistics,2024-12-04,2024-12-04,On Time,0.0,5.0
DEL00756,ORD00756,Xpressbees,2024-08-25,,Processing,,
DEL00757,ORD00757,Xpressbees,2024-06-08,2024-06-10,Delayed,2.0,4.0
DEL00758,ORD00758,Bluedart,2024-07-16,2024-07-16,On Time,0.0,4.0
DEL00759,ORD00759,Ecom Express,2024-02-15,2024-02-15,On Time,0.0,1.0
DEL00760,ORD00760,Ecom Express,2024-05-03,2024-05-03,On Time,0.0,5.0
DEL00761,ORD00761,Ecom Express,2024-11-20,2024-11-20,On Time,0.0,3.0
DEL00762,ORD00762,Ekart Logistics,2024-08-16,2024-08-16,On Time,0.0,3.0
DEL00763,ORD00763,Bluedart,2024-05-23,2024-05-23,On Time,0.0,2.0
DEL00764,ORD00764,Ekart Logistics,2024-05-06,2024-05-06,On Time,0.0,3.0
DEL00765,ORD00765,Ecom Express,2024-06-01,,Processing,,
DEL00766,ORD00766,Bluedart,2024-02-24,2024-02-24,On Time,0.0,4.0
DEL00767,ORD00767,Delhivery,2024-10-13,2024-10-14,Delayed,1.0,1.0
DEL00768,ORD00768,Ecom Express,2024-06-19,2024-06-20,Delayed,1.0,4.0
DEL00769,ORD00769,Delhivery,2024-12-19,,Processing,,
DEL00770,ORD00770,Bluedart,2024-11-12,2024-11-12,On Time,0.0,4.0
DEL00771,ORD00771,Delhivery,2024-06-07,2024-06-08,Delayed,1.0,5.0
DEL00772,ORD00772,Delhivery,2024-10-27,,Processing,,
DEL00773,ORD00773,Delhivery,2024-09-23,,Processing,,
DEL00774,ORD00774,Bluedart,2024-05-01,,Cancelled,0.0,
DEL00775,ORD00775,Bluedart,2024-09-26,2024-09-29,Delayed,3.0,2.0
DEL00776,ORD00776,Ecom Express,2024-06-26,,Processing,,
DEL00777,ORD00777,Xpressbees,2024-08-10,,Processing,,
DEL00778,ORD00778,Xpressbees,2024-08-25,,Processing,,
DEL00779,ORD00779,Xpressbees,2024-10-28,,Processing,,
DEL00780,ORD00780,Bluedart,2024-01-07,2024-01-12,Delayed,5.0,2.0
DEL00781,ORD00781,Delhivery,2024-08-05,2024-08-06,Delayed,1.0,5.0
DEL00782,ORD00782,Delhivery,2024-06-05,2024-06-05,On Time,0.0,4.0
DEL00783,ORD00783,Bluedart,2024-03-18,2024-03-20,Delayed,2.0,5.0
DEL00784,ORD00784,Xpressbees,2024-11-08,2024-11-12,Delayed,4.0,3.0
DEL00785,ORD00785,Bluedart,2024-07-26,2024-07-27,Delayed,1.0,3.0
DEL00786,ORD00786,Xpressbees,2024-02-27,2024-02-27,On Time,0.0,2.0
DEL00787,ORD00787,Xpressbees,2024-02-24,2024-02-24,On Time,0.0,5.0
DEL00788,ORD00788,Bluedart,2024-04-03,2024-04-04,Delayed,1.0,4.0
DEL00789,ORD00789,Bluedart,2024-04-13,2024-04-13,On Time,0.0,5.0
DEL00790,ORD00790,Delhivery,2024-05-02,2024-05-07,Delayed,5.0,1.0
DEL00791,ORD00791,Bluedart,2024-07-13,2024-07-13,On Time,0.0,2.0
DEL00792,ORD00792,Ekart Logistics,2024-07-31,2024-08-02,Delayed,2.0,3.0
DEL00793,ORD00793,Delhivery,2024-10-05,2024-10-06,Delayed,1.0,1.0
DEL00794,ORD00794,Ekart Logistics,2024-07-21,,Processing,,
DEL00795,ORD00795,Bluedart,2024-06-09,2024-06-09,On Time,0.0,1.0
DEL00796,ORD00796,Ecom Express,2024-10-28,2024-10-28,On Time,0.0,5.0
DEL00797,ORD00797,Delhivery,2024-12-23,2024-12-23,On Time,0.0,1.0
DEL00798,ORD00798,Ecom Express,2024-03-17,2024-03-17,On Time,0.0,2.0
DEL00799,ORD00799,Ekart Logistics,2024-05-08,2024-05-09,Delayed,1.0,1.0
DEL00800,ORD00800,Ekart Logistics,2024-08-25,2024-08-25,On Time,0.0,2.0
DEL00801,ORD00801,Xpressbees,2024-05-31,,Cancelled,0.0,
DEL00802,ORD00802,Xpressbees,2025-01-01,,Processing,,
DEL00803,ORD00803,Xpressbees,2024-04-06,2024-04-06,On Time,0.0,5.0
DEL00804,ORD00804,Bluedart,2024-08-16,2024-08-18,Delayed,2.0,2.0
DEL00805,ORD00805,Ekart Logistics,2024-12-25,2024-12-25,On Time,0.0,5.0
DEL00806,ORD00806,Bluedart,2024-01-28,2024-01-30,Delayed,2.0,1.0
DEL00807,ORD00807,Ecom Express,2024-10-09,2024-10-09,On Time,0.0,1.0
DEL00808,ORD00808,Ecom Express,2024-04-24,2024-04-25,Delayed,1.0,4.0
DEL00809,ORD00809,Ecom Express,2024-07-10,2024-07-11,Delayed,1.0,3.0
DEL00810,ORD00810,Ecom Express,2024-06-18,2024-06-18,On Time,0.0,4.0
DEL00811,ORD00811,Ecom Express,2024-04-18,2024-04-21,Delayed,3.0,1.0
DEL00812,ORD00812,Delhivery,2024-02-12,,Cancelled,0.0,
DEL00813,ORD00813,Delhivery,2024-07-25,,Processing,,
DEL00814,ORD00814,Delhivery,2024-01-13,2024-01-13,On Time,0.0,2.0
DEL00815,ORD00815,Ecom Express,2024-06-19,,Cancelled,0.0,
DEL00816,ORD00816,Ekart Logistics,2024-02-08,2024-02-08,On Time,0.0,4.0
DEL00817,ORD00817,Bluedart,2024-03-16,2024-03-16,On Time,0.0,4.0
DEL00818,ORD00818,Ekart Logistics,2024-01-17,2024-01-18,Delayed,1.0,2.0
DEL00819,ORD00819,Bluedart,2024-03-08,2024-03-08,On Time,0.0,4.0
DEL00820,ORD00820,Delhivery,2024-12-16,,Processing,,
DEL00821,ORD00821,Ekart Logistics,2024-03-24,2024-03-24,On Time,0.0,1.0
DEL00822,ORD00822,Ekart Logistics,2024-01-24,,Cancelled,0.0,
DEL00823,ORD00823,Ekart Logistics,2024-01-31,,Processing,,
DEL00824,ORD00824,Xpressbees,2024-06-11,2024-06-12,Delayed,1.0,4.0
DEL00825,ORD00825,Xpressbees,2024-01-30,,Processing,,
DEL00826,ORD00826,Delhivery,2024-07-17,2024-07-17,On Time,0.0,3.0
DEL00827,ORD00827,Delhivery,2024-08-06,2024-08-06,On Time,0.0,4.0
DEL00828,ORD00828,Bluedart,2024-12-17,,Cancelled,0.0,
DEL00829,ORD00829,Ekart Logistics,2024-12-12,2024-12-12,On Time,0.0,5.0
DEL00830,ORD00830,Delhivery,2024-09-22,2024-09-23,Delayed,1.0,2.0
DEL00831,ORD00831,Delhivery,2024-11-20,2024-11-20,On Time,0.0,2.0
DEL00832,ORD00832,Ecom Express,2024-08-11,2024-08-11,On Time,0.0,5.0
DEL00833,ORD00833,Xpressbees,2024-07-05,2024-07-05,On Time,0.0,5.0
DEL00834,ORD00834,Xpressbees,2024-12-06,2024-12-08,Delayed,2.0,1.0
DEL00835,ORD00835,Ekart Logistics,2024-08-29,2024-08-29,On Time,0.0,1.0
DEL00836,ORD00836,Xpressbees,2024-12-04,2024-12-07,Delayed,3.0,1.0
DEL00837,ORD00837,Delhivery,2024-04-27,2024-04-28,Delayed,1.0,3.0
DEL00838,ORD00838,Delhivery,2024-02-25,,Cancelled,0.0,
DEL00839,ORD00839,Ekart Logistics,2024-11-07,2024-11-10,Delayed,3.0,3.0
DEL00840,ORD00840,Delhivery,2024-12-25,2024-12-26,Delayed,1.0,5.0
DEL00841,ORD00841,Xpressbees,2024-12-24,2024-12-25,Delayed,1.0,2.0
DEL00842,ORD00842,Ecom Express,2024-01-17,2024-01-17,On Time,0.0,3.0
DEL00843,ORD00843,Ekart Logistics,2024-11-27,,Cancelled,0.0,
DEL00844,ORD00844,Bluedart,2024-12-29,2024-12-31,Delayed,2.0,5.0
DEL00845,ORD00845,Ecom Express,2024-03-09,2024-03-09,On Time,0.0,5.0
DEL00846,ORD00846,Bluedart,2024-05-08,2024-05-08,On Time,0.0,4.0
DEL00847,ORD00847,Xpressbees,2024-07-16,2024-07-16,On Time,0.0,4.0
DEL00848,ORD00848,Xpressbees,2024-07-13,2024-07-13,On Time,0.0,1.0
DEL00849,ORD00849,Bluedart,2024-11-09,2024-11-09,On Time,0.0,3.0
DEL00850,ORD00850,Ekart Logistics,2024-06-16,,Cancelled,0.0,
DEL00851,ORD00851,Ecom Express,2024-12-04,,Processing,,
DEL00852,ORD00852,Ecom Express,2024-06-21,2024-06-21,On Time,0.0,3.0
DEL00853,ORD00853,Ecom Express,2024-02-04,,Cancelled,0.0,
DEL00854,ORD00854,Ecom Express,2024-04-30,2024-04-30,On Time,0.0,2.0
DEL00855,ORD00855,Xpressbees,2024-04-07,2024-04-07,On Time,0.0,1.0
DEL00856,ORD00856,Xpressbees,2024-02-11,2024-02-12,Delayed,1.0,4.0
DEL00857,ORD00857,Ekart Logistics,2024-04-19,2024-04-20,Delayed,1.0,5.0
DEL00858,ORD00858,Ekart Logistics,2024-10-14,,Processing,,
DEL00859,ORD00859,Delhivery,2024-02-13,2024-02-14,Delayed,1.0,2.0
DEL00860,ORD00860,Bluedart,2024-04-13,2024-04-14,Delayed,1.0,4.0
DEL00861,ORD00861,Delhivery,2024-05-14,2024-05-15,Delayed,1.0,3.0
DEL00862,ORD00862,Delhivery,2024-11-27,2024-11-27,On Time,0.0,1.0
DEL00863,ORD00863,Xpressbees,2024-07-06,2024-07-06,On Time,0.0,1.0
DEL00864,ORD00864,Delhivery,2024-08-17,2024-08-18,Delayed,1.0,5.0
DEL00865,ORD00865,Delhivery,2024-01-15,,Processing,,
DEL00866,ORD00866,Ekart Logistics,2024-06-04,2024-06-08,Delayed,4.0,3.0
DEL00867,ORD00867,Ekart Logistics,2024-04-04,2024-04-04,On Time,0.0,1.0
DEL00868,ORD00868,Bluedart,2024-08-25,2024-08-25,On Time,0.0,3.0
DEL00869,ORD00869,Ecom Express,2024-09-08,2024-09-08,On Time,0.0,3.0
DEL00870,ORD00870,Ekart Logistics,2024-09-02,2024-09-02,On Time,0.0,3.0
DEL00871,ORD00871,Xpressbees,2024-01-13,,Processing,,
DEL00872,ORD00872,Delhivery,2024-08-05,2024-08-05,On Time,0.0,1.0
DEL00873,ORD00873,Xpressbees,2024-06-12,,Cancelled,0.0,
DEL00874,ORD00874,Bluedart,2024-03-09,2024-03-11,Delayed,2.0,2.0
DEL00875,ORD00875,Ecom Express,2024-08-14,2024-08-14,On Time,0.0,1.0
DEL00876,ORD00876,Ecom Express,2024-09-14,,Cancelled,0.0,
DEL00877,ORD00877,Xpressbees,2024-12-02,2024-12-04,Delayed,2.0,1.0
DEL00878,ORD00878,Xpressbees,2024-05-07,2024-05-07,On Time,0.0,4.0
DEL00879,ORD00879,Ekart Logistics,2025-01-02,,Cancelled,0.0,
DEL00880,ORD00880,Ekart Logistics,2024-12-02,2024-12-05,Delayed,3.0,3.0
DEL00881,ORD00881,Delhivery,2024-12-21,2024-12-21,On Time,0.0,2.0
DEL00882,ORD00882,Bluedart,2024-10-27,,Cancelled,0.0,
DEL00883,ORD00883,Delhivery,2024-02-23,,Cancelled,0.0,
DEL00884,ORD00884,Ekart Logistics,2024-11-01,2024-11-01,On Time,0.0,5.0
DEL00885,ORD00885,Xpressbees,2024-08-12,2024-08-12,On Time,0.0,3.0
DEL00886,ORD00886,Delhivery,2024-12-09,2024-12-09,On Time,0.0,4.0
DEL00887,ORD00887,Delhivery,2024-02-19,2024-02-21,Delayed,2.0,1.0
DEL00888,ORD00888,Bluedart,2024-04-24,,Cancelled,0.0,
DEL00889,ORD00889,Ecom Express,2024-01-06,2024-01-06,On Time,0.0,4.0
DEL00890,ORD00890,Bluedart,2024-02-08,,Processing,,
DEL00891,ORD00891,Ecom Express,2024-12-04,2024-12-04,On Time,0.0,3.0
DEL00892,ORD00892,Delhivery,2024-07-17,2024-07-17,On Time,0.0,3.0
DEL00893,ORD00893,Xpressbees,2024-04-09,2024-04-11,Delayed,2.0,2.0
DEL00894,ORD00894,Delhivery,2024-04-22,2024-04-23,Delayed,1.0,4.0
DEL00895,ORD00895,Bluedart,2024-04-05,,Processing,,
DEL00896,ORD00896,Bluedart,2024-08-17,,Cancelled,0.0,
DEL00897,ORD00897,Ecom Express,2024-02-15,2024-02-15,On Time,0.0,2.0
DEL00898,ORD00898,Ecom Express,2024-05-26,2024-05-28,Delayed,2.0,4.0
DEL00899,ORD00899,Bluedart,2024-05-02,2024-05-06,Delayed,4.0,3.0
DEL00900,ORD00900,Bluedart,2024-02-26,2024-02-26,On Time,0.0,1.0
DEL00901,ORD00901,Delhivery,2024-01-07,,Cancelled,0.0,
DEL00902,ORD00902,Ecom Express,2024-09-26,,Processing,,
DEL00903,ORD00903,Delhivery,2024-09-27,,Processing,,
DEL00904,ORD00904,Delhivery,2024-06-28,2024-06-28,On Time,0.0,5.0
DEL00905,ORD00905,Delhivery,2024-12-22,2024-12-22,On Time,0.0,4.0
DEL00906,ORD00906,Ekart Logistics,2024-12-11,2024-12-11,On Time,0.0,4.0
DEL00907,ORD00907,Delhivery,2024-07-04,,Processing,,
DEL00908,ORD00908,Ecom Express,2024-08-23,,Processing,,
DEL00909,ORD00909,Ecom Express,2024-01-17,2024-01-17,On Time,0.0,3.0
DEL00910,ORD00910,Xpressbees,2024-12-27,,Processing,,
DEL00911,ORD00911,Bluedart,2024-11-17,,Cancelled,0.0,
DEL00912,ORD00912,Ekart Logistics,2024-12-11,2024-12-12,Delayed,1.0,2.0
DEL00913,ORD00913,Bluedart,2024-01-13,,Cancelled,0.0,
DEL00914,ORD00914,Xpressbees,2024-06-19,,Cancelled,0.0,
DEL00915,ORD00915,Delhivery,2024-09-07,2024-09-07,On Time,0.0,4.0
DEL00916,ORD00916,Ecom Express,2024-09-07,,Cancelled,0.0,
DEL00917,ORD00917,Ekart Logistics,2024-06-06,2024-06-08,Delayed,2.0,5.0
DEL00918,ORD00918,Xpressbees,2024-09-27,2024-09-27,On Time,0.0,2.0
DEL00919,ORD00919,Ecom Express,2024-02-21,2024-02-21,On Time,0.0,3.0
DEL00920,ORD00920,Ekart Logistics,2024-03-04,2024-03-04,On Time,0.0,3.0
DEL00921,ORD00921,Xpressbees,2024-03-31,,Processing,,
DEL00922,ORD00922,Ecom Express,2024-01-21,2024-01-21,On Time,0.0,5.0
DEL00923,ORD00923,Ekart Logistics,2024-05-25,2024-05-25,On Time,0.0,3.0
DEL00924,ORD00924,Delhivery,2024-12-15,2024-12-17,Delayed,2.0,3.0
DEL00925,ORD00925,Bluedart,2024-09-11,2024-09-13,Delayed,2.0,2.0
DEL00926,ORD00926,Bluedart,2024-11-07,2024-11-07,On Time,0.0,5.0
DEL00927,ORD00927,Ekart Logistics,2024-07-18,,Cancelled,0.0,
DEL00928,ORD00928,Bluedart,2024-05-14,2024-05-15,Delayed,1.0,3.0
DEL00929,ORD00929,Delhivery,2024-02-21,2024-02-21,On Time,0.0,3.0
DEL00930,ORD00930,Ekart Logistics,2024-10-25,2024-10-25,On Time,0.0,4.0
DEL00931,ORD00931,Ekart Logistics,2024-10-24,,Cancelled,0.0,
DEL00932,ORD00932,Bluedart,2024-11-05,2024-11-08,Delayed,3.0,4.0
DEL00933,ORD00933,Ecom Express,2024-06-16,,Processing,,
DEL00934,ORD00934,Bluedart,2024-09-27,,Cancelled,0.0,
DEL00935,ORD00935,Xpressbees,2024-01-09,2024-01-09,On Time,0.0,4.0
DEL00936,ORD00936,Xpressbees,2024-06-05,,Processing,,
DEL00937,ORD00937,Ekart Logistics,2024-08-25,2024-08-25,On Time,0.0,3.0
DEL00938,ORD00938,Ecom Express,2024-12-11,,Processing,,
DEL00939,ORD00939,Xpressbees,2024-06-13,2024-06-13,On Time,0.0,3.0
DEL00940,ORD00940,Xpressbees,2024-10-24,2024-10-26,Delayed,2.0,1.0
DEL00941,ORD00941,Ekart Logistics,2024-12-28,2024-12-28,On Time,0.0,5.0
DEL00942,ORD00942,Xpressbees,2024-04-20,,Processing,,
DEL00943,ORD00943,Ekart Logistics,2024-01-31,,Processing,,
DEL00944,ORD00944,Ecom Express,2024-07-24,2024-07-24,On Time,0.0,4.0
DEL00945,ORD00945,Xpressbees,2024-07-23,2024-07-25,Delayed,2.0,4.0
DEL00946,ORD00946,Bluedart,2024-07-03,,Processing,,
DEL00947,ORD00947,Ecom Express,2024-10-03,,Cancelled,0.0,
DEL00948,ORD00948,Ecom Express,2024-04-16,,Cancelled,0.0,
DEL00949,ORD00949,Xpressbees,2024-06-21,,Processing,,
DEL00950,ORD00950,Ekart Logistics,2024-08-24,,Cancelled,0.0,
DEL00951,ORD00951,Bluedart,2024-08-16,,Cancelled,0.0,
DEL00952,ORD00952,Delhivery,2024-04-19,2024-04-19,On Time,0.0,3.0
DEL00953,ORD00953,Ecom Express,2024-01-10,2024-01-10,On Time,0.0,3.0
DEL00954,ORD00954,Xpressbees,2024-07-15,2024-07-16,Delayed,1.0,5.0
DEL00955,ORD00955,Delhivery,2024-07-03,2024-07-03,On Time,0.0,4.0
DEL00956,ORD00956,Ekart Logistics,2024-09-26,,Cancelled,0.0,
DEL00957,ORD00957,Bluedart,2024-03-20,,Cancelled,0.0,
DEL00958,ORD00958,Delhivery,2024-03-08,2024-03-09,Delayed,1.0,4.0
DEL00959,ORD00959,Bluedart,2024-12-23,2024-12-23,On Time,0.0,4.0
DEL00960,ORD00960,Delhivery,2024-07-15,,Processing,,
DEL00961,ORD00961,Delhivery,2024-07-21,2024-07-21,On Time,0.0,2.0
DEL00962,ORD00962,Bluedart,2024-03-09,2024-03-09,On Time,0.0,1.0
DEL00963,ORD00963,Ecom Express,2024-11-27,,Cancelled,0.0,
DEL00964,ORD00964,Ekart Logistics,2024-10-22,2024-10-23,Delayed,1.0,2.0
DEL00965,ORD00965,Bluedart,2024-02-22,,Processing,,
DEL00966,ORD00966,Ekart Logistics,2024-12-03,,Cancelled,0.0,
DEL00967,ORD00967,Ecom Express,2024-03-11,2024-03-14,Delayed,3.0,3.0
DEL00968,ORD00968,Ecom Express,2024-10-05,2024-10-05,On Time,0.0,5.0
DEL00969,ORD00969,Xpressbees,2024-07-23,2024-07-24,Delayed,1.0,2.0
DEL00970,ORD00970,Ekart Logistics,2024-10-28,2024-10-30,Delayed,2.0,4.0
DEL00971,ORD00971,Ecom Express,2024-03-05,2024-03-05,On Time,0.0,3.0
DEL00972,ORD00972,Ekart Logistics,2024-08-20,,Processing,,
DEL00973,ORD00973,Ekart Logistics,2024-03-13,2024-03-14,Delayed,1.0,3.0
DEL00974,ORD00974,Delhivery,2024-02-18,2024-02-20,Delayed,2.0,5.0
DEL00975,ORD00975,Delhivery,2024-03-07,2024-03-07,On Time,0.0,2.0
DEL00976,ORD00976,Bluedart,2024-04-02,2024-04-03,Delayed,1.0,3.0
DEL00977,ORD00977,Bluedart,2024-01-29,2024-01-30,Delayed,1.0,5.0
DEL00978,ORD00978,Delhivery,2024-08-18,2024-08-20,Delayed,2.0,3.0
DEL00979,ORD00979,Xpressbees,2024-09-27,2024-09-27,On Time,0.0,2.0
DEL00980,ORD00980,Bluedart,2024-12-12,,Processing,,
DEL00981,ORD00981,Xpressbees,2024-04-11,2024-04-11,On Time,0.0,4.0
DEL00982,ORD00982,Delhivery,2024-11-08,2024-11-09,Delayed,1.0,3.0
DEL00983,ORD00983,Ecom Express,2024-05-26,2024-05-27,Delayed,1.0,4.0
DEL00984,ORD00984,Bluedart,2024-05-17,2024-05-17,On Time,0.0,1.0
